,train/loss,train/loss_step,lr-AdamW,train/loss_epoch,nfe,integ_error,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/epsilon_coverage,test_sample/epsilon_precision,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions
2026.05.21__165847,18.650667190551758,13.431880950927734,9.95022855931893e-05,18.650667190551758,60.0,0.0,,,,,,1.9243574142456055,39.64558792114258,0.0,1.0,3.149725914001465,102.25447082519531,5.370949745178223,10.72018814086914,1.0000001111620804e-06,8.319601079165295e-07,0.7939900159835815,0.10314835608005524,0.129911407828331,0.48483332991600037,0.44983333349227905,5.8584160804748535,5.501149654388428,1.0649439096450806,3.980936288833618,3.827018976211548,1.0402185916900635,59.58268737792969,58.796504974365234,15025.572265625,20082.939453125,-0.7861823439598083,1.203187346458435,0.03730228915810585,57.593318939208984,1.0,3.910533905029297,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__165901,18.749563217163086,15.615499496459961,9.981419862015173e-05,18.749563217163086,58.0,0.0,,,,,,1.9973235130310059,35.3431510925293,0.0,1.0,3.060687780380249,94.73713684082031,5.0414958000183105,10.641155242919922,1.0000001111620804e-06,8.939696272136644e-07,0.7101422548294067,0.10694219172000885,0.150592640042305,0.5059999823570251,0.49433332681655884,5.449245452880859,5.625759601593018,0.9686239361763,3.8334338665008545,3.8808581829071045,0.987779974937439,42.990074157714844,61.55817794799805,7019.673828125,21611.02734375,18.568103790283203,1.2066267728805542,0.03851271793246269,60.3515510559082,1.0,3.8828742504119873,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__165907,0.13772223889827728,0.14676110446453094,9.95022855931893e-05,0.13772223889827728,74.0,7.410844318656018e-06,,,,,,0.37450891733169556,1.8367116451263428,0.0,1.0,1.3478511571884155,1.7979081869125366,0.14090320467948914,1.51918363571167,1.0000001111620804e-06,7.54338429942436e-07,0.1924625039100647,0.08546144515275955,0.4440420866012573,0.5403333306312561,0.4230000078678131,0.09803226590156555,0.10393701493740082,0.9431892037391663,0.3950854539871216,0.38792720437049866,1.018452525138855,0.10437753051519394,0.10336343199014664,0.004867440555244684,0.005813445895910263,-0.0010140985250473022,0.837572455406189,0.013831323944032192,-0.734208881855011,1.0,0.39304253458976746,sphere,2,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__165918,19.912052154541016,23.074344635009766,9.974040585802868e-05,19.912052154541016,60.0,0.0,,,,,,1.9172275066375732,40.667564392089844,0.0,1.0,3.0652050971984863,117.94109344482422,5.478421688079834,9.961405754089355,1.0000001111620804e-06,8.700299645170162e-07,0.8040471076965332,0.10531733185052872,0.13098403811454773,0.4858333468437195,0.4713333249092102,5.534047603607178,5.521172046661377,1.002332091331482,3.8599801063537598,3.8366737365722656,1.0060745477676392,47.460811614990234,58.26668930053711,8606.93359375,18380.708984375,10.80587387084961,1.2046388387680054,0.035549525171518326,57.06204605102539,1.0,3.8477611541748047,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__165921,0.13834527134895325,0.12850341200828552,9.974040585802868e-05,0.13834527134895325,75.0,4.708766937255859e-06,,,,,,0.43527132272720337,1.8440200090408325,0.0,1.0,1.34980309009552,1.779433250427246,0.1479652374982834,1.5254840850830078,1.0000001111620804e-06,7.557752610409807e-07,0.1957845240831375,0.08827318251132965,0.45086905360221863,0.5093333125114441,0.3903333246707916,0.09799344837665558,0.10501738637685776,0.9331164360046387,0.3961351215839386,0.3917284607887268,1.0112491846084595,0.10829221457242966,0.10342685878276825,0.005297014955431223,0.005884731188416481,-0.0048653557896614075,0.84157794713974,0.013600246049463749,-0.7381510138511658,1.0,0.39250341057777405,sphere,2,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__165926,1081.980224609375,993.0018920898438,9.969891107175499e-05,1081.980224609375,152.0,0.0,,,,,,-0.7647731900215149,2387.972900390625,0.0,1.0,21.554044723510742,342.4737854003906,43.80142593383789,117.97738647460938,1.0000001111620804e-06,1.2106239637432736e-06,2.5184743404388428,0.14704416692256927,0.05838620662689209,0.5404999852180481,0.47600001096725464,18.040794372558594,18.388402938842773,0.9810963273048401,7.7567291259765625,7.852725028991699,0.9877753853797913,1435.9583740234375,1612.8233642578125,166056.84375,0.0018250986468046904,176.86500549316406,1.203187346458435,0.03730228915810585,1611.6201171875,1.0,7.8170599937438965,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__165959,0.1389426290988922,0.1411435753107071,9.974040585802868e-05,0.1389426290988922,73.5,5.145867817191174e-06,,,,,,0.37993937730789185,1.8429185152053833,0.0,1.0,1.3489534854888916,1.7836250066757202,0.15216389298439026,1.5256150960922241,1.0000001111620804e-06,7.572591016469232e-07,0.1947856843471527,0.09005744755268097,0.46234115958213806,0.5321666598320007,0.40966665744781494,0.09454569220542908,0.10164942592382431,0.9301153421401978,0.3887675106525421,0.3859170377254486,1.0073862075805664,0.10622274875640869,0.10122296214103699,0.0048678875900805,0.005266167223453522,-0.004999786615371704,0.8418706655502319,0.013209682889282703,-0.7406477332115173,1.0,0.3905879259109497,sphere,2,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170014,0.13044212758541107,0.13884004950523376,9.95022855931893e-05,0.13044212758541107,81.5,6.6508850977697875e-06,,,,,,0.16952349245548248,1.8799567222595215,0.0,1.0,1.362628698348999,1.813807725906372,0.15159311890602112,1.5530195236206055,1.0000001111620804e-06,7.47597312056314e-07,0.1863921582698822,0.08115987479686737,0.43542537093162537,0.5298333168029785,0.40700000524520874,0.08337568491697311,0.08875399082899094,0.939402163028717,0.365844190120697,0.3592272102832794,1.0184201002120972,0.09962744265794754,0.0989915132522583,0.00389170297421515,0.004723314195871353,-0.0006359294056892395,0.837572455406189,0.013831323944032192,-0.7385808825492859,1.0,0.3645942807197571,sphere,2,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170035,0.1310356855392456,0.11908604204654694,9.974040585802868e-05,0.1310356855392456,79.5,5.113581664772937e-06,,,,,,0.25735825300216675,1.8906854391098022,0.0,1.0,1.366075873374939,1.8200212717056274,0.15630796551704407,1.5570087432861328,1.0000001111620804e-06,7.482655064450228e-07,0.1860901415348053,0.08265939354896545,0.444190114736557,0.5180000066757202,0.39366665482521057,0.08391231298446655,0.09069845825433731,0.9251790642738342,0.36786115169525146,0.36444202065467834,1.009381890296936,0.10340524464845657,0.09955387562513351,0.004304658155888319,0.004909519571810961,-0.0038513687904924154,0.84157794713974,0.013600246049463749,-0.7420240640640259,1.0,0.364769846200943,sphere,2,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170040,1063.2628173828125,845.370849609375,9.95022855931893e-05,1063.2628173828125,152.0,0.0,,,,,,-0.7091985940933228,2350.426025390625,0.0,1.0,21.40842628479004,340.6797180175781,43.39291000366211,117.43441772460938,1.0000001111620804e-06,1.1539583510966622e-06,1.7365126609802246,0.13548584282398224,0.07802180200815201,0.5348333120346069,0.47316667437553406,18.13085174560547,18.37771224975586,0.9865673780441284,7.780126094818115,7.850106239318848,0.9910855293273926,1464.6556396484375,1612.8233642578125,145522.5625,0.001808830420486629,148.167724609375,1.2066267728805542,0.03851271793246269,1611.61669921875,1.0,7.842716217041016,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170042,0.131783127784729,0.1316763311624527,9.974040585802868e-05,0.131783127784729,79.0,5.324681751517346e-06,,,,,,0.18656973540782928,1.8851027488708496,0.0,1.0,1.3640094995498657,1.8123173713684082,0.15649724006652832,1.557401418685913,1.0000001111620804e-06,7.471046501450473e-07,0.18755528330802917,0.08529437333345413,0.45476919412612915,0.5458333492279053,0.4073333442211151,0.08196691423654556,0.08807394653558731,0.9306601285934448,0.3631436824798584,0.3592502772808075,1.0108375549316406,0.10200364887714386,0.09717365354299545,0.004041013773530722,0.004322818946093321,-0.004829995334148407,0.8418706655502319,0.013209682889282703,-0.7446970343589783,1.0,0.3638140559196472,sphere,2,4,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170043,1088.867431640625,880.5910034179688,9.974040585802868e-05,1088.867431640625,151.0,0.0,,,,,,-1.1072113513946533,2381.5380859375,0.0,1.0,21.334794998168945,342.5044860839844,43.777984619140625,116.49002075195312,1.0000001111620804e-06,1.2506452549132518e-06,2.0487191677093506,0.1619642823934555,0.07905635982751846,0.5550000071525574,0.484499990940094,17.884077072143555,18.35498809814453,0.9743442535400391,7.717437267303467,7.844743251800537,0.9837717413902283,1395.7047119140625,1612.8236083984375,193299.71875,0.00183104129973799,217.118896484375,1.2046388387680054,0.035549525171518326,1611.6190185546875,1.0,7.786586761474609,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170101,1081.9842529296875,993.0106201171875,9.969891107175499e-05,1081.9842529296875,152.0,0.0,,,,,,-0.7647650837898254,2387.98291015625,0.0,1.0,21.554075241088867,342.4774475097656,43.801536560058594,117.9777603149414,1.0000001111620804e-06,1.2106249869248131e-06,2.5184946060180664,0.14704662561416626,0.05838671326637268,0.5404999852180481,0.47600001096725464,18.040809631347656,18.38838005065918,0.9810984134674072,7.75673246383667,7.852726459503174,0.9877757430076599,1435.956298828125,1612.8302001953125,166055.734375,0.0016138380160555243,176.8739013671875,1.203187346458435,0.03730228915810585,1611.626953125,1.0,7.817129135131836,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170114,0.07224715501070023,0.07131794095039368,9.95022855931893e-05,0.07224715501070023,32.0,9.663403034210205e-06,,,,,,-5.58589506149292,0.06578807532787323,0.0,1.0,0.2349909245967865,0.5347331166267395,0.10267755389213562,0.4118373692035675,1.0000001111620804e-06,5.406283435149817e-06,0.7161116600036621,0.9277988076210022,1.2956063747406006,0.49300000071525574,0.48233333230018616,0.9794496893882751,0.9828426241874695,0.9965478777885437,1.0760477781295776,1.0760464668273926,1.0000011920928955,0.03004666045308113,0.03236176073551178,0.002945837564766407,0.00365324504673481,0.002315100282430649,0.004426612984389067,0.00015519231965299696,0.027935147285461426,1.0,1.0775152444839478,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__170123,1063.266357421875,845.3782958984375,9.95022855931893e-05,1063.266357421875,152.0,0.0,,,,,,-0.7091876864433289,2350.43994140625,0.0,1.0,21.408472061157227,340.6775817871094,43.39303970336914,117.43527221679688,1.0000001111620804e-06,1.1539603974597412e-06,1.7359187602996826,0.13548648357391357,0.07804886251688004,0.5348333120346069,0.47316667437553406,18.130800247192383,18.37774658203125,0.9865627288818359,7.780106544494629,7.850104331970215,0.9910833239555359,1464.6292724609375,1612.8310546875,145508.796875,0.001592525513842702,148.20166015625,1.2066267728805542,0.03851271793246269,1611.6243896484375,1.0,7.842746734619141,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170135,0.07195164263248444,0.07118324935436249,9.960671741282567e-05,0.07195164263248444,32.0,1.0649363503034692e-05,,,,,,-5.645930290222168,0.06700053066015244,0.0,1.0,0.23696032166481018,0.5489938259124756,0.10403008759021759,0.4145793914794922,1.0000001111620804e-06,5.3737817324872594e-06,0.6722159385681152,0.9212544560432434,1.370474100112915,0.4936666786670685,0.4855000078678131,0.9721996784210205,0.9708853363990784,1.0013537406921387,1.0750259160995483,1.0737345218658447,1.0012027025222778,0.02976333536207676,0.032417796552181244,0.0028618911746889353,0.0036272637080401182,0.0026544611901044846,0.00436813710257411,0.0001517557684564963,0.028049658983945847,1.0,1.073838472366333,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__170158,0.07225094735622406,0.07300752401351929,9.99248877633363e-05,0.07225094735622406,32.0,2.1780531369586242e-06,,,,,,-5.572466850280762,0.06403925269842148,0.0,1.0,0.23367810249328613,0.47805672883987427,0.09699513018131256,0.3890168368816376,1.0000001111620804e-06,5.425283688964555e-06,0.6346794962882996,0.9238303899765015,1.4555857181549072,0.5058333277702332,0.5303333401679993,0.9820282459259033,0.9690746068954468,1.0133670568466187,1.0756088495254517,1.0738492012023926,1.001638650894165,0.03233537822961807,0.032095279544591904,0.003243121085688472,0.0035703706089407206,-0.0002400986704742536,0.005014063324779272,0.00021238892804831266,0.027081215754151344,1.0,1.0722358226776123,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__170203,0.031194251030683517,0.032921500504016876,9.99248877633363e-05,0.031194251030683517,44.0,2.789000745906378e-06,,,,,,-21.708694458007812,0.6279434561729431,0.0,1.0,0.7530364394187927,1.0920969247817993,0.24632830917835236,1.0283774137496948,1.0000001111620804e-06,1.711780100777105e-06,0.2621789574623108,0.8222224712371826,3.1361117362976074,0.5063333511352539,0.31200000643730164,0.09568315744400024,0.10413193702697754,0.9188646674156189,0.41176000237464905,0.39872655272483826,1.0326876640319824,7.737699547760712e-07,7.000855021033203e-06,3.1074134931863284e-10,9.531791356209851e-09,6.2270846683532e-06,0.004426612984389067,0.00015519231965299696,-0.004419612232595682,1.0,0.4076499044895172,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170231,0.029274720698595047,0.028438115492463112,9.833202057052404e-05,0.029274720698595047,56.0,7.420778274536133e-06,0.03020184300839901,0.03020184300839901,-25.159908294677734,-25.159908294677734,-25.1599063873291,-25.393356323242188,0.642037034034729,0.0,1.0,0.7769091725349426,1.1838055849075317,0.19569775462150574,1.0975607633590698,1.0000001111620804e-06,1.4271245163399726e-06,0.19829346239566803,0.7469689846038818,3.7669880390167236,0.4946666657924652,0.3916666805744171,0.11516577005386353,0.10562758147716522,1.09030020236969,0.43597307801246643,0.39971137046813965,1.0907195806503296,1.4803840713284444e-06,6.938271326362155e-06,2.0471903339203124e-10,1.4856749608327391e-08,5.457887255033711e-06,0.00436813710257411,0.0001517557684564963,-0.004361198749393225,1.0,0.41839295625686646,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170232,1088.8719482421875,880.5999755859375,9.974040585802868e-05,1088.8719482421875,151.5,0.0,,,,,,-1.1072032451629639,2381.5478515625,0.0,1.0,21.334827423095703,342.5009460449219,43.77808380126953,116.48954010009766,1.0000001111620804e-06,1.2506462780947913e-06,2.0487260818481445,0.16196481883525848,0.07905635982751846,0.5550000071525574,0.484499990940094,17.88412857055664,18.35504150390625,0.9743441343307495,7.717453956604004,7.844745635986328,0.9837737083435059,1395.7342529296875,1612.83154296875,193312.65625,0.0015692326705902815,217.0972900390625,1.2046388387680054,0.035549525171518326,1611.626953125,1.0,7.786624431610107,poincare,2,3,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170238,5.563330173492432,6.326300144195557,9.960671741282567e-05,5.563330173492432,40.0,0.0,,,,,,15.552010536193848,19.30291175842285,0.0,1.0,2.4156887531280518,61.58908462524414,3.6482644081115723,7.948154449462891,1.0000001111620804e-06,9.763755315361777e-07,1.299736499786377,0.919527530670166,0.7074722647666931,0.4896666705608368,0.9366666674613953,2.5585174560546875,5.6000566482543945,0.45687350630760193,2.613187313079834,4.035663604736328,0.6475235819816589,9.83019229806592e+16,1.8147391213853118e+21,inf,inf,1.8146407458809515e+21,16074.1279296875,61875838976.0,1.8147391213853118e+21,1.0,3.3289685249328613,poincare,2,16,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__170253,5.63218355178833,4.506459712982178,9.99248877633363e-05,5.63218355178833,33.5,0.0,,,,,,18.010147094726562,22.465015411376953,0.0,1.0,2.36014461517334,86.31819915771484,4.0608229637146,7.81351900100708,1.0000001111620804e-06,1.1020146075679804e-06,1.4237592220306396,0.9198211431503296,0.6460509896278381,0.48516666889190674,0.9894999861717224,2.4074647426605225,5.572399616241455,0.4320337176322937,2.5592567920684814,4.024550437927246,0.635911226272583,72638971904.0,3.6446708546385813e+21,3.007686972739024e+25,inf,3.6446708546385813e+21,19154.228515625,174449803264.0,3.6446708546385813e+21,1.0,3.29286527633667,poincare,2,16,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__170258,0.02952175959944725,0.02653219923377037,9.911583038046956e-05,0.02952175959944725,56.0,8.016824722290039e-06,0.02903679572045803,0.02903679572045803,-25.166677474975586,-25.166677474975586,-25.16667366027832,-25.398866653442383,0.6561194062232971,0.0,1.0,0.7862696647644043,1.2023036479949951,0.19439101219177246,1.0984747409820557,1.0000001111620804e-06,1.407607783221465e-06,0.1928148865699768,0.7343621253967285,3.808638095855713,0.499833345413208,0.40700000524520874,0.11606758832931519,0.10163256525993347,1.1420314311981201,0.4353656768798828,0.3940106928348541,1.1049590110778809,1.9663243620016146e-06,6.0895918068126775e-06,2.57998816755034e-10,8.097177151000778e-09,4.123267444811063e-06,0.005014063324779272,0.00021238892804831266,-0.005007973872125149,1.0,0.41448575258255005,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170307,0.029429966583848,0.030179401859641075,9.99248877633363e-05,0.029429966583848,44.0,1.7881393432617188e-06,,,,,,-22.476789474487305,0.65848308801651,0.0,1.0,0.7714226841926575,1.0928499698638916,0.2512316107749939,1.043613314628601,1.0000001111620804e-06,1.658166183915455e-06,0.25292831659317017,0.784056544303894,3.0999159812927246,0.5048333406448364,0.2723333239555359,0.08172755688428879,0.09113995730876923,0.8967260122299194,0.3833365738391876,0.37342774868011475,1.026534914970398,2.646579844167718e-07,4.545197953120805e-06,1.1787097339843733e-11,5.666533908765814e-09,4.280539997125743e-06,0.004426612984389067,0.00015519231965299696,-0.004422067664563656,1.0,0.38036394119262695,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170314,0.027888258919119835,0.02818366326391697,9.911583038046956e-05,0.027888258919119835,55.5,8.32974910736084e-06,0.02856380119919777,0.02856380119919777,-26.167177200317383,-26.167177200317383,-26.167177200317383,-25.990602493286133,0.6653258204460144,0.0,1.0,0.7916833758354187,1.1754530668258667,0.1960681974887848,1.1074355840682983,1.0000001111620804e-06,1.412758706464956e-06,0.2008114755153656,0.7188723683357239,3.5798373222351074,0.49966666102409363,0.38499999046325684,0.09735533595085144,0.0912385880947113,1.067041277885437,0.4044627547264099,0.3732913136482239,1.0835044384002686,6.714838605148543e-07,3.4112210869352566e-06,3.757348251975934e-11,3.004967830122496e-09,2.7397370558901457e-06,0.00436813710257411,0.0001517557684564963,-0.0043647256679832935,1.0,0.38961368799209595,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170321,5.769262790679932,6.017123222351074,9.974040585802868e-05,5.769262790679932,41.0,0.0,,,,,,15.512749671936035,25.588754653930664,0.0,1.0,2.4803671836853027,79.47299194335938,4.244279384613037,8.164604187011719,1.0000001111620804e-06,9.991528031605412e-07,1.318962812423706,0.9047296643257141,0.6859402656555176,0.49416667222976685,0.9421666860580444,2.581360340118408,5.510006427764893,0.46848589181900024,2.6345791816711426,3.9969301223754883,0.6591506600379944,1.4255140766325146e+17,3.0426054496036963e+21,inf,inf,3.0424630232654807e+21,18809.73828125,203611422720.0,3.0426054496036963e+21,1.0,3.317990303039551,poincare,2,16,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
2026.05.21__170419,0.029224295169115067,0.02868540771305561,9.981419862015173e-05,0.029224295169115067,44.0,1.9669532775878906e-06,,,,,,-23.13100814819336,0.6687776446342468,0.0,1.0,0.7802067995071411,1.1095092296600342,0.24472863972187042,1.0490033626556396,1.0000001111620804e-06,1.6050047406679369e-06,0.2459351122379303,0.7687845230102539,3.125964879989624,0.5101666450500488,0.3016666769981384,0.08678946644067764,0.08752892911434174,0.9915518164634705,0.3908699154853821,0.3667888045310974,1.065653920173645,7.192521707111155e-07,4.57754458693671e-06,7.984966854390763e-11,2.0193240857224737e-08,3.858292529912433e-06,0.005014063324779272,0.00021238892804831266,-0.005009485874325037,1.0,0.3804000914096832,sphere,2,17,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",8,,,False
2026.05.21__170427,326.7851257324219,348.1494140625,9.99248877633363e-05,326.7851257324219,105.5,0.000411152868764475,,,,,,47.40632247924805,1248.0557861328125,0.0,1.0,15.022671699523926,256.8707580566406,31.944461822509766,85.1792984008789,1.0000001111620804e-06,1.7275333448196761e-06,4.935982704162598,1.7468661069869995,0.3539043664932251,1.0,1.0,5.812557220458984,17.973649978637695,0.3233932554721832,4.244227886199951,7.961465358734131,0.5330963134765625,3.4979502836007567e+18,1.140004460299608e+24,inf,inf,1.1400009294775002e+24,16074.1279296875,61875838976.0,1.140004460299608e+24,1.0,6.117310047149658,poincare,2,16,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170428,313.52386474609375,313.73553466796875,9.98756950139068e-05,313.52386474609375,97.0,0.0007896224851720035,,,,,,46.36793899536133,1270.4442138671875,0.0,1.0,15.125391960144043,260.1489562988281,32.19703674316406,85.78695678710938,1.0000001111620804e-06,1.6594195813013357e-06,4.944523334503174,1.7276363372802734,0.3494040071964264,1.0,1.0,6.108526229858398,17.97255516052246,0.3398807644844055,4.368752479553223,7.961179256439209,0.5487569570541382,9.202947508857209e+19,1.1400020823990048e+24,inf,inf,1.1399101369090124e+24,19154.228515625,174449803264.0,1.1400020823990048e+24,1.0,6.179080963134766,poincare,2,16,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170430,313.5142517089844,302.66119384765625,9.99248877633363e-05,313.5142517089844,105.0,0.0006485979538410902,,,,,,46.86824035644531,1258.3363037109375,0.0,1.0,15.023879051208496,256.0577392578125,32.05028533935547,84.45167541503906,1.0000001111620804e-06,1.7207054270329536e-06,4.983401298522949,1.7433778047561646,0.34983691573143005,1.0,1.0,5.882658958435059,17.976720809936523,0.327237606048584,4.272494792938232,7.962190628051758,0.5365979075431824,3.1665042076507046e+19,1.1400017221110346e+24,inf,inf,1.1399700888272519e+24,18809.73828125,203611422720.0,1.1400017221110346e+24,1.0,6.131022930145264,poincare,2,16,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",4,,,False
2026.05.21__170434,0.00677633099257946,0.006476469337940216,9.730680903885514e-05,0.00677633099257946,67.0,6.39359132037498e-05,0.00674103619530797,0.00674103619530797,41.22199630737305,41.22199630737305,13.634868621826172,13.017618179321289,1.096892237663269,0.0,1.0,1.0089468955993652,1.8431094884872437,0.2805218994617462,1.4270247220993042,1.0000042038882384e-06,1.108817173189891e-06,0.6626913547515869,1.2955191135406494,1.954935908317566,0.43783333897590637,0.4959999918937683,0.7766961455345154,0.9779270887374878,0.7942270636558533,1.027957797050476,1.0750051736831665,0.9562352895736694,2.0453109755180776e-05,7.593050395371392e-05,1.5237304751281044e-07,1.9821027308353223e-07,5.547739419853315e-05,2.5718941539672037e-21,2.078296440876505e-38,7.593050395371392e-05,1.0,1.0574519634246826,sphere,2,65,gaussian,gaussian-ring,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False
