,train/loss,train/loss_step,train/loss_epoch,nfe,integ_error,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/epsilon_coverage,test_sample/epsilon_precision,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best
general__poi_d16_c5_s34,0.6944897770881653,0.6624885201454163,0.6944897770881653,44.0,0.0,-2.1570169925689697,5.455132961273193,0.0,1.0,1.6656179428100586,27.487234115600586,1.6339725255966187,4.62670373916626,1.0000001111620804e-06,1.4521046978188679e-06,1.563578486442566,1.086969256401062,0.6951804757118225,0.14116667211055756,0.1120000034570694,2.0270121097564697,1.440321445465088,1.4073331356048584,2.483241319656372,2.045550584793091,1.2139720916748047,2.358549293092045e+16,463728390701056.0,inf,1.967929488791839e+32,-2.312176531197133e+16,447502319616.0,4.505286674349757e+26,463280841687040.0,1.0,2.363534927368164,poincare,5,16,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d16_c5_s42,0.697827160358429,0.7119494676589966,0.697827160358429,41.0,0.0,-2.533928394317627,5.335264205932617,0.0,1.0,1.6709896326065063,22.930387496948242,1.5878932476043701,4.596893787384033,1.0000001111620804e-06,1.2033004850309226e-06,1.508793592453003,1.0914841890335083,0.723415195941925,0.20499999821186066,0.09350000321865082,2.0580146312713623,1.4381500482559204,1.4310152530670166,2.499861478805542,2.0428717136383057,1.223699688911438,2.156031471296656e+19,1.858243155669811e+16,inf,inf,-2.1541732966457147e+19,309416493056.0,3.825383222108837e+26,1.85821223190528e+16,1.0,2.372292995452881,poincare,5,16,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d16_c5_s50,0.7034000754356384,0.7825014591217041,0.7034000754356384,38.0,0.0,-2.8113150596618652,5.172883033752441,0.0,1.0,1.680590033531189,22.906539916992188,1.529266595840454,4.520123481750488,1.0000001111620804e-06,1.1093105740656029e-06,1.6157952547073364,1.1060431003570557,0.684519350528717,0.15516667068004608,0.10700000077486038,2.0837600231170654,1.4473934173583984,1.4396638870239258,2.511373996734619,2.050520420074463,1.2247495651245117,2.2452276203691704e+18,316720652746752.0,inf,1.90939523488741e+32,-2.2449108235814175e+18,297354395648.0,2.519325518171768e+26,316423293370368.0,1.0,2.3825409412384033,poincare,5,16,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c10_s34,6.595994472503662,7.1820173263549805,6.595994472503662,123.0,0.0,-70.27337646484375,1309.2471923828125,0.0,1.0,13.725603103637695,270.6409912109375,33.43366622924805,77.24956512451172,1.0000001111620804e-06,1.175073703052476e-05,3.684368371963501,3.872692823410034,1.0511143207550049,0.0,0.0,3.789172410964966,2.7925572395324707,1.3568825721740723,3.6734166145324707,3.122617721557617,1.1763900518417358,inf,inf,,,,inf,,,1.0,3.687100887298584,poincare,10,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c10_s42,6.624762535095215,6.750080108642578,6.624762535095215,127.5,0.0,-70.06897735595703,1252.813720703125,0.0,1.0,13.40227222442627,270.243408203125,32.685569763183594,75.83110809326172,1.0000001111620804e-06,1.2793737369065639e-05,3.6865272521972656,3.876818895339966,1.051618218421936,0.0,0.0,3.7953479290008545,2.7931458950042725,1.3588075637817383,3.6766350269317627,3.1229729652404785,1.1772868633270264,inf,inf,,,,inf,,,1.0,3.6889452934265137,poincare,10,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c10_s50,6.643052577972412,6.705137252807617,6.643052577972412,125.0,0.0,-70.02263641357422,1231.6461181640625,0.0,1.0,13.2954740524292,269.82763671875,32.459930419921875,74.65306854248047,1.0000001111620804e-06,1.2644380149140488e-05,3.6857030391693115,3.8739616870880127,1.051077961921692,0.0,0.0,3.7939293384552,2.7926747798919678,1.3585288524627686,3.6759071350097656,3.1226963996887207,1.1771581172943115,inf,inf,,,,inf,,,1.0,3.688288450241089,poincare,10,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c1_s34,7.074703216552734,7.187638282775879,7.074703216552734,32.0,0.0,342.72625732421875,225.1512451171875,0.0,1.0,7.706040382385254,122.4139404296875,12.859312057495117,35.6883430480957,1.0000001111620804e-06,2.017710357904434e-06,8.34565544128418,2.8941810131073,0.3467889428138733,0.27266666293144226,0.29116666316986084,23.633573532104492,23.041038513183594,1.0257165431976318,9.015246391296387,8.896224021911621,1.0133789777755737,inf,inf,,,,inf,,,1.0,9.060884475708008,poincare,1,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c1_s42,7.245687961578369,7.415731430053711,7.245687961578369,32.0,0.0,351.9668884277344,226.12940979003906,0.0,1.0,7.623125076293945,117.50987243652344,12.944548606872559,35.736549377441406,1.0000001111620804e-06,2.8839542665082263e-06,8.296525955200195,2.8916592597961426,0.3485385775566101,0.3605000078678131,0.27033331990242004,23.573415756225586,23.044307708740234,1.0229604244232178,9.002912521362305,8.896559715270996,1.011954426765442,inf,inf,,,,inf,,,1.0,9.053528785705566,poincare,1,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c1_s50,7.2020649909973145,5.781346321105957,7.2020649909973145,38.0,0.0,381.8360900878906,226.33518981933594,0.0,1.0,7.553989410400391,128.608642578125,12.995994567871094,35.47172927856445,1.0000001111620804e-06,4.15333215642022e-06,8.299783706665039,2.8897180557250977,0.3481678366661072,0.31200000643730164,0.2784999907016754,23.631664276123047,23.042898178100586,1.0255508422851562,9.01430606842041,8.896454811096191,1.013247013092041,inf,inf,,,,inf,,,1.0,9.05785083770752,poincare,1,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c2_s34,44.904354095458984,40.08011245727539,44.904354095458984,76.5,0.0,53.89371871948242,2725.2744140625,0.0,1.0,20.631879806518555,397.0639953613281,47.892822265625,114.46629333496094,1.0000001111620804e-06,4.09597487305291e-06,8.224336624145508,3.799394130706787,0.46196967363357544,0.00016666666488163173,0.0004999999655410647,19.012569427490234,17.88718032836914,1.0629159212112427,8.22812271118164,7.966525554656982,1.0328370332717896,inf,inf,,,,inf,,,1.0,8.25605297088623,poincare,2,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c2_s42,45.01641845703125,42.83367919921875,45.01641845703125,77.0,0.0,48.66257858276367,2685.285400390625,0.0,1.0,20.624603271484375,397.01275634765625,47.432621002197266,114.4557113647461,1.0000001111620804e-06,2.7567655251914402e-06,8.213491439819336,3.7997443675994873,0.46262234449386597,0.0004999999655410647,0.0006666666595265269,19.001834869384766,17.889284133911133,1.0621908903121948,8.225614547729492,7.967010974884033,1.0324592590332031,inf,inf,,,,inf,,,1.0,8.254642486572266,poincare,2,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c2_s50,45.25676727294922,33.9422721862793,45.25676727294922,75.5,0.0,58.94880676269531,2645.400390625,0.0,1.0,20.003698348999023,400.3835754394531,47.31928253173828,111.17597198486328,1.0000001111620804e-06,6.194381057866849e-06,8.228866577148438,3.798872470855713,0.4616519808769226,0.0,0.0,19.015052795410156,17.886005401611328,1.063124656677246,8.228686332702637,7.96622896194458,1.032946228981018,inf,inf,,,,inf,,,1.0,8.255727767944336,poincare,2,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c3_s34,27.999370574951172,27.187280654907227,27.999370574951172,74.5,0.0,-24.25766944885254,2408.3759765625,0.0,1.0,19.161426544189453,372.478759765625,45.1237907409668,106.04476165771484,1.0000001111620804e-06,5.341632459021639e-06,6.729596138000488,3.8198323249816895,0.567616879940033,0.0,0.0,12.680591583251953,11.514588356018066,1.1012630462646484,6.719732284545898,6.384789943695068,1.0524593591690063,inf,inf,,,,inf,,,1.0,6.740812301635742,poincare,3,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c3_s42,28.360763549804688,27.896751403808594,28.360763549804688,66.0,0.0,-23.7749080657959,2348.08544921875,0.0,1.0,18.754314422607422,375.2326965332031,44.5713005065918,104.66866302490234,1.0000001111620804e-06,5.964482625131495e-06,6.7316460609436035,3.8221402168273926,0.5677869319915771,0.0,0.0,12.691275596618652,11.516263008117676,1.1020307540893555,6.722788333892822,6.385262489318848,1.052860140800476,inf,inf,,,,inf,,,1.0,6.742365837097168,poincare,3,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c3_s50,28.362422943115234,32.23176193237305,28.362422943115234,71.5,0.0,-23.60250473022461,2368.1357421875,0.0,1.0,18.736034393310547,374.408203125,44.87766647338867,102.99600219726562,1.0000001111620804e-06,5.9727685766119976e-06,6.73056173324585,3.820013999938965,0.567562460899353,0.0,0.0,12.687810897827148,11.5149507522583,1.1018553972244263,6.721769332885742,6.384871006011963,1.052765130996704,inf,inf,,,,inf,,,1.0,6.7416510581970215,poincare,3,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c5_s34,15.110615730285645,14.044358253479004,15.110615730285645,115.5,0.0,-57.73348617553711,2001.230224609375,0.0,1.0,17.267967224121094,333.2585144042969,41.22446060180664,96.53687286376953,1.0000001111620804e-06,7.037624072836479e-06,5.214799880981445,3.8463497161865234,0.737583339214325,0.0,0.0,7.603907585144043,6.468533992767334,1.1755225658416748,5.204411506652832,4.775991916656494,1.0897027254104614,inf,inf,,,,inf,,,1.0,5.220603942871094,poincare,5,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c5_s42,15.395051956176758,15.927684783935547,15.395051956176758,117.0,0.0,-57.58124542236328,1952.865478515625,0.0,1.0,16.863866806030273,335.0687561035156,40.743099212646484,94.50086212158203,1.0000001111620804e-06,8.15431667433586e-06,5.2158966064453125,3.848393440246582,0.7378200888633728,0.0,0.0,7.608554840087891,6.469635486602783,1.176040768623352,5.206103801727295,4.776429653167725,1.0899572372436523,inf,inf,,,,inf,,,1.0,5.221475124359131,poincare,5,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d256_c5_s50,15.319530487060547,12.345782279968262,15.319530487060547,117.0,0.0,-57.77050018310547,1901.4283447265625,0.0,1.0,16.604562759399414,335.41845703125,40.294742584228516,92.84973907470703,1.0000001111620804e-06,9.476341801928356e-06,5.212672710418701,3.8436789512634277,0.7373719811439514,0.0,0.0,7.596446514129639,6.468764305114746,1.1743272542953491,5.201636791229248,4.7760725021362305,1.0891033411026,inf,inf,,,,inf,,,1.0,5.218806266784668,poincare,5,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,,,,,
general__poi_d2_c10_s34,0.2888941764831543,0.34182828664779663,0.2888941764831543,56.0,0.0,-0.5438439249992371,1.042639970779419,0.0,1.0,0.7809649109840393,12.782088279724121,0.6407303214073181,1.7385787963867188,1.0000001111620804e-06,1.8078017092193477e-06,0.21912087500095367,0.021095898002386093,0.09627516567707062,0.4894999861717224,0.5324999690055847,0.1760646551847458,0.1813260018825531,0.9709840416908264,0.539673924446106,0.5630179047584534,0.958537757396698,2.253159523010254,2.212714910507202,3.3521265983581543,1.8416528701782227,-0.04044461250305176,1.3530077934265137,0.17337481677532196,0.8597071170806885,1.0,0.5503441691398621,poincare,10,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.3141295909881592,0.3141295909881592,-0.5552861094474792,-0.5552861094474792,-0.5552859902381897
general__poi_d2_c10_s42,0.2977607846260071,0.3566063344478607,0.2977607846260071,56.0,0.0,-0.6025343537330627,1.0626481771469116,0.0,1.0,0.7782623171806335,14.636781692504883,0.6564143300056458,1.724671721458435,1.0000001111620804e-06,1.8206662844022503e-06,0.22021476924419403,0.023427151143550873,0.10638321191072464,0.4816666543483734,0.5088333487510681,0.17971672117710114,0.17681331932544708,1.016420602798462,0.5452367067337036,0.5558626055717468,0.9808839559555054,2.246767044067383,2.2111563682556152,3.2193686962127686,1.6469119787216187,-0.03561067581176758,1.3599202632904053,0.17735223472118378,0.85123610496521,1.0,0.5514100193977356,poincare,10,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.2847905457019806,0.2847905457019806,-0.5938515067100525,-0.5938515067100525,-0.5938515067100525
general__poi_d2_c10_s50,0.29198122024536133,0.31541553139686584,0.29198122024536133,56.0,0.0,-0.6178544759750366,1.0575363636016846,0.0,1.0,0.7865349650382996,12.693230628967285,0.64984130859375,1.7827154397964478,1.0000001111620804e-06,1.829462576097285e-06,0.21642006933689117,0.019907845184206963,0.09198705852031708,0.4726666808128357,0.5066666603088379,0.17869533598423004,0.17506715655326843,1.0207245349884033,0.5448887944221497,0.5529927015304565,0.9853453636169434,2.270852565765381,2.196815013885498,3.7455224990844727,1.6588351726531982,-0.07403755187988281,1.3599426746368408,0.18669553101062775,0.8368723392486572,1.0,0.5475326180458069,poincare,10,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.2899516224861145,0.2899516224861145,-0.571399450302124,-0.571399450302124,-0.571399450302124
general__poi_d2_c1_s34,0.1433713585138321,0.15137094259262085,0.1433713585138321,38.0,0.0,0.534121572971344,0.3083336651325226,0.0,1.0,0.5340878367424011,1.6330729722976685,0.1517857313156128,0.8305753469467163,1.0000001111620804e-06,2.0007828425150365e-06,0.21341726183891296,0.007488947361707687,0.03509063646197319,0.4925000071525574,0.5109999775886536,0.18997693061828613,0.18132977187633514,1.0476875305175781,0.5347455143928528,0.5373098850250244,0.9952273964881897,1.077593207359314,1.075481653213501,0.00887646060436964,0.004014527890831232,-0.0021115541458129883,1.0300261974334717,0.000889146642293781,0.0454554557800293,1.0,0.5371692180633545,poincare,1,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.152746319770813,0.152746319770813,0.5157536864280701,0.5157536864280701,0.5157536864280701
general__poi_d2_c1_s42,0.14366088807582855,0.14486461877822876,0.14366088807582855,38.0,0.0,0.5014868378639221,0.2879129648208618,0.0,1.0,0.5184116363525391,1.5979703664779663,0.1380360722541809,0.7906202077865601,1.0000001111620804e-06,2.0437878447410185e-06,0.21459922194480896,0.007385371718555689,0.03441471606492996,0.4724999964237213,0.492166668176651,0.19398939609527588,0.17680953443050385,1.0971659421920776,0.5422753095626831,0.5308424830436707,1.021537184715271,1.0796959400177002,1.0761674642562866,0.009410382248461246,0.003916396293789148,-0.0035284757614135742,1.0305233001708984,0.000925112864933908,0.045644164085388184,1.0,0.5348731279373169,poincare,1,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.15647435188293457,0.15647435188293457,0.46818262338638306,0.46818262338638306,0.46818262338638306
general__poi_d2_c1_s50,0.14284180104732513,0.14476461708545685,0.14284180104732513,38.0,0.0,0.477274090051651,0.3142717182636261,0.0,1.0,0.540890634059906,1.5847892761230469,0.14712117612361908,0.8322538137435913,1.0000001111620804e-06,1.96493692783406e-06,0.21531185507774353,0.007321096491068602,0.03400229290127754,0.47316667437553406,0.4833333194255829,0.19622740149497986,0.1750667244195938,1.1208720207214355,0.5451154112815857,0.5282396674156189,1.031947135925293,1.081231713294983,1.0755665302276611,0.009758880361914635,0.0038203976582735777,-0.00566518260166049,1.0304381847381592,0.000954442482907325,0.04512834548950195,1.0,0.5385940074920654,poincare,1,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.14872534573078156,0.14872534573078156,0.49696215987205505,0.49696215987205505,0.4969620704650879
general__poi_d2_c2_s34,0.14565052092075348,0.1547352820634842,0.14565052092075348,38.0,0.0,0.34758731722831726,0.37187659740448,0.0,1.0,0.5881832838058472,2.090320348739624,0.1608436405658722,0.9057022929191589,1.0000001111620804e-06,1.813394760574738e-06,0.2180437445640564,0.008290098048746586,0.03802034258842468,0.4846666753292084,0.4975000023841858,0.19231949746608734,0.1813286542892456,1.0606127977371216,0.5491551756858826,0.5408952236175537,1.0152709484100342,1.176063060760498,1.15919029712677,0.03992698714137077,0.018909743055701256,-0.016872763633728027,1.0611108541488647,0.003816283540800214,0.09807945042848587,1.0,0.5442336201667786,poincare,2,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.15197685360908508,0.15197685360908508,0.328918993473053,0.328918993473053,0.3289189636707306
general__poi_d2_c2_s42,0.14598359167575836,0.14716388285160065,0.14598359167575836,44.0,0.0,0.3171049952507019,0.37569570541381836,0.0,1.0,0.5924420952796936,2.172715425491333,0.15684571862220764,0.8956692814826965,1.0000001111620804e-06,1.7940836869456689e-06,0.2167578935623169,0.009338531643152237,0.04308277368545532,0.4886666536331177,0.4880000054836273,0.200797438621521,0.17680953443050385,1.1356709003448486,0.5616702437400818,0.5343176126480103,1.0511916875839233,1.1848596334457397,1.160469889640808,0.045038167387247086,0.018317358568310738,-0.02438974566757679,1.062144160270691,0.003967650234699249,0.09832572191953659,1.0,0.5452077388763428,poincare,2,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.14671622216701508,0.14671622216701508,0.29426515102386475,0.29426515102386475,0.29426515102386475
general__poi_d2_c2_s50,0.1444016993045807,0.14086604118347168,0.1444016993045807,43.0,0.0,0.23941417038440704,0.3796432614326477,0.0,1.0,0.5968964099884033,1.9114869832992554,0.15263482928276062,0.890931248664856,1.0000001111620804e-06,1.7798595308704535e-06,0.21665683388710022,0.005742417648434639,0.026504669338464737,0.47600001096725464,0.48649999499320984,0.18933020532131195,0.1750662475824356,1.0814775228500366,0.5494795441627502,0.5316701531410217,1.0334970951080322,1.1770249605178833,1.15912663936615,0.03355099633336067,0.017861124128103256,-0.0178983211517334,1.0619876384735107,0.004102735314518213,0.09713900089263916,1.0,0.5406949520111084,poincare,2,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.1438872516155243,0.1438872516155243,0.2709288001060486,0.2709288001060486,0.2709287703037262
general__poi_d2_c3_s34,0.15059930086135864,0.16115719079971313,0.15059930086135864,44.5,0.0,0.2157672494649887,0.4049079120159149,0.0,1.0,0.6099842190742493,2.64499568939209,0.18091236054897308,0.9549189209938049,1.0000001111620804e-06,1.7631292621445027e-06,0.2185508757829666,0.008969660848379135,0.04104151949286461,0.5009999871253967,0.5131666660308838,0.18699444830417633,0.18132783472537994,1.0312505960464478,0.5462220311164856,0.5442416071891785,1.0036388635635376,1.2754106521606445,1.2517402172088623,0.09619084745645523,0.05017092823982239,-0.023670434951782227,1.0932936668395996,0.009221735410392284,0.1584465503692627,1.0,0.5439443588256836,poincare,3,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.15659166872501373,0.15659166872501373,0.19776460528373718,0.19776460528373718,0.19776460528373718
general__poi_d2_c3_s42,0.15092803537845612,0.15153272449970245,0.15092803537845612,44.0,0.0,0.18917177617549896,0.4145774245262146,0.0,1.0,0.6183803081512451,2.7724931240081787,0.17892034351825714,0.9549375176429749,1.0000001111620804e-06,1.734060560920625e-06,0.2170419543981552,0.011386706493794918,0.05246315523982048,0.4793333411216736,0.47966668009757996,0.19895772635936737,0.17680975794792175,1.1252644062042236,0.5641933679580688,0.5375661253929138,1.0495330095291138,1.2958515882492065,1.2534958124160767,0.1182713508605957,0.04822517931461334,-0.04235577583312988,1.094903588294983,0.009578038938343525,0.15859222412109375,1.0,0.5480303168296814,poincare,3,2,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0]","[0.8, 0.0, 0.0]",1,,,False,0.15075834095478058,0.15075834095478058,0.17247940599918365,0.17247940599918365,0.17247940599918365
